فروش آپارتمان ۹۰ متری جنوبی ژاندارمری,سنندج,0.0,0.0,3550000128,90,1385,2,39444000,2,4,19,True,False,True,False,,,,,,,,,2
واحد دونبش ۱۱۵ متری دوشان,سنندج,35.294467926025,47.008319854736,1500000000,115,1392,2,13043000,2,3,12,False,False,True,False,,,,,,,,,1
دو خوابه مسکن مهر پردیس,سنندج,35.287428296195,47.014701162428,2000000000,75,1396,2,26666000,8,True,True,True,False,,,,,,,,,3
مسکن مهرپردیس بلوک B14,سنندج,35.287648697871,47.017910509012,2100000000,85,1396,2,24705000,8,8,8,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۴۵ متری ۳ خوابه,سنندج,35.273194363029,47.012606688667,6200000000,145,1403,3,42758000,1,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۸۵ متری جهاد نصر ردیف دوم شمالی,سنندج,35.319355010986,46.985977172852,2350000128,85,1399,2,27647000,5,True,False,True,False,,,,,,,,,2
فروش دو آپارتمان ۱۲۱ متری ۳ خوابه واقع در ۲_۱۷,سنندج,35.273124622563,47.006257191154,4750000128,121,1404,3,39256000,0,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۱۰ متری ۲ خوابه واقع در ۴_۱۹,سنندج,35.261109132667,47.008007644145,5500000256,110,1404,2,50000000,0,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۳۵ متر صفری(امـلاک آصـف صـفری),سنندج,35.313845431023,46.990346658234,8499999744,135,1404,3,62962000,1,4,0,True,True,True,False,,,,,,,,,3
آپارتمان شهرک آبیدر -جنوبی دوبر,سنندج,35.284819950571,46.98728621006,6400000000,143,1403,3,44755000,1,4,1,True,True,True,False,,,,,,,,,3
فروش ومعاوضه اپارتمان۱۱۱شخصی ساز,سنندج,35.300670014907,47.020319318486,400000000,111,1395,2,3603000,1,6,9,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۰۵ متری ۲ خوابه پژوهش,سنندج,35.279446474885,47.00787282906,940000000,105,1404,2,8952000,0,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۶۰ متری ۳ خوابه تعاونی نظام مهندسی,سنندج,35.258941902885,46.988625760878,1650000000,160,1403,3,10312000,1,True,True,True,False,,,,,,,,,3
فروش واحد دوخوابه ۱۴۰واحدی بهاران,سنندج,35.264781472271,46.982618887045,1400000000,95,1403,2,14736000,1,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۸۵ متری ۲ خوابه فجر,سنندج,35.272696520599,46.978341755743,2600000000,85,1398,2,30588000,6,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۱۱۰ متری ۲ خوابه پروژه باخان,سنندج,35.255964119356,47.002994154252,450000000,110,1404,2,4090000,0,True,True,True,False,,,,,,,,,3
فروش واحد دوخوابه مجتمع آگاهی ویلاشهر,سنندج,35.270970318717,46.98744590607,2870000128,75,1398,2,38266000,6,True,True,True,False,,,,,,,,,3
فروش واحد دوخوابه شهرک پنج آذر,سنندج,35.323112,46.96715,3200000000,88,1390,2,36363000,14,False,True,True,False,,,,,,,,,2
فروش آپارتمان ۵۵ متری ۱ خوابه همکف پاوان,سنندج,35.264027135271,47.001365923058,1150000000,55,1386,1,20909000,0,18,False,False,True,False,,,,,,,,,1
فروش آپارتمان ۷۰ متری ۲ خوابه,سنندج,35.319355010986,46.985977172852,2600000000,70,1403,2,37142000,1,True,True,True,False,,,,,,,,,3
۱۱۵ متر دوخواب کلیدنخورده ویو ابدی ( شهرک پیام ),سنندج,35.274098031794,47.009441140386,5600000000,115,1404,2,48695000,2,5,0,True,True,True,False,,,,,,,,,3
خرید و فروش انواع آپارتمان با قیمت منصفانه,سنندج,35.294467926025,47.008319854736,2000000000,100,1403,2,20000000,1,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۲ خوابه،بهاران,سنندج,35.264587057638,46.98917027752,2050000000,86,1397,2,23837000,0,7,True,False,True,False,,,,,,,,,2
آپارتمان  ۱۰۶ متری,سنندج,35.314683653527,46.989897913851,6700000256,106,1404,2,63207000,2,3,0,True,True,True,False,,,,,,,,,3
فروش آپارتمان ۸۰  متری ۲ طبقه بهارخواب  دوشان,سنندج,35.253837771141,47.041517742566,3300000000,75,1400,1,44000000,1,3,4,False,True,True,False,,,,,,,,,2
